popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,key__1.0,key__2.0,key__3.0,key__4.0,key__5.0,key__6.0,key__7.0,key__8.0,key__9.0,key__10.0,key__11.0,es_reggaeton
-0.8826649715426789,-3.0391883658573695,-1.9312413768676082,-0.6208080402464022,-1.8806463957666866,0.8231621287562204,-0.4641456397143027,1.7494894791299807,1.8536330534311467,-0.39726788035290733,-1.8218040704675802,-1.7362150644978516,-0.3480942237548287,-0.29187341100776537,-0.3630348810594901,6.436331426061001,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
-0.7090309283908948,-2.9438673420460635,-2.1422990946219014,-0.90447869978483,-4.422655032653889,0.8231621287562204,-0.38041994277793895,1.8110470621399897,2.008774077256265,-0.44291192161295573,-0.9830455262165267,-2.905503296137805,-0.8366715510066329,-0.29187341100776537,2.7533544350017505,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
-0.3038848277033987,-2.867014766598198,-1.8158917274012178,-0.053466721169546594,-1.7513360216971225,0.8231621287562204,-0.4439894534148077,1.4584899958099378,1.9771712761067037,0.48953063555660475,-1.825457200015712,-1.0893026093479277,0.1386986228723221,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,3.2603493562101593,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
-0.4196408564712547,-2.76931071719161,-1.387348138052399,-0.90447869978483,-1.4920580416694569,0.8231621287562204,-0.3463094736557166,1.5536244422799517,1.965679348415954,-0.5015971175187323,-1.5748525130138729,-1.8095315763310347,2.5539201978749237,-0.29187341100776537,2.7533544350017505,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
0.8536754599751616,-2.7633531532034032,1.2124829706637685,-1.4718200188616857,0.7648762635650208,-1.2142974815129557,0.8320521869301437,-0.9494188057852145,-0.573404615216697,1.07638259461437,-1.4579523674736563,2.866677360806033,2.290243545072363,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
-1.866591216069455,-2.709735077309544,-0.5159761730431339,1.0812159169841646,-0.060114064520471,-1.2142974815129557,-0.4114294601617774,1.6179800972449616,1.408320855414603,0.49605121287946885,-0.7565514942323573,-0.9090355921748741,0.05579322429172629,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,2.844592438547983,-0.2471526822081205,-0.2811788320258417,0
-0.3617628420873267,-2.668032129392097,-2.1653333125494005,0.2302039383688812,-4.562481116940038,0.8231621287562204,-0.5091094399208684,1.8194412780049907,1.9484414568798298,-0.6502662804800329,-1.744723037002,-1.6727230351754572,1.4344447961937692,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,3.6742939866285216,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
0.9694314887430177,-2.632286745462858,-1.949454479414933,0.513874597907309,-1.5068457591615292,0.8231621287562204,-0.5091094399208684,1.7187106876249758,2.163915101081383,-0.4885559628730042,-1.7874646527151417,-0.6474106717897001,-1.0884404431629218,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,2.741744868639282,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
-0.8247869571587508,-2.626329181474651,0.6375203216207698,-0.90447869978483,0.5826587224682651,0.8231621287562204,-0.5757799022961211,-0.9419199729458134,-0.5998374853963822,-0.7695928454884451,-0.18301015517567024,-1.1875124718846048,0.3041951718731974,-0.29187341100776537,2.7533544350017505,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
0.7379194312073055,-2.626329181474651,-2.1176578382343445,-1.4718200188616857,-3.3222845432715866,0.8231621287562204,-0.3850713703855147,1.8250374219149914,1.9513144388025172,-0.8021957321027654,-1.446992978829261,-1.270653466228577,-0.806739413736503,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
0.4485293592876655,-2.6203716174864446,1.1232030562160982,0.513874597907309,0.6850225891078311,0.8231621287562204,0.0738694868952941,-0.9438226618752138,-0.5986293964978922,-0.576583756731669,-0.13186634150182547,2.7882213510045726,-0.11539346104059102,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,2.741744868639282,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
0.04338325860016941,-2.5905837975454116,-2.066946846828068,-0.90447869978483,-2.912500460769054,0.8231621287562204,-0.33700661844056506,1.8138451340949897,2.1983908841536315,-0.5211588494873244,-1.2972146673558587,-1.602168566468083,-0.7908811047891114,-0.29187341100776537,2.7533544350017505,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,-0.36457210561738357,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
0.21701730175195344,-2.578668669568998,-1.3016394201826351,0.513874597907309,-0.7921060803780423,0.8231621287562204,-0.3680161358244035,1.7438933352199797,2.0691066976326997,-0.4624736535815479,-1.6712951330845516,-1.4570039707926528,-0.4748372406995517,-0.29187341100776537,-0.3630348810594901,-0.1553002220765389,-0.32001312808480536,-0.30658177717107465,-0.27204238513931883,2.741744868639282,-0.2287329472286188,-0.3513908306441626,-0.2471526822081205,-0.2811788320258417,0
